"fecha","GrupoEdad","Sexo","PorcCasos","CasosAcum","PorcDef","DefAcum","NA.","CasosDia","DefDia","Casos_14d","Def_14d","Casos_7d","Def_7d","PoblacionCV"
2021-05-10,"g10-19","Mujer",10.4,21889,0.1,2,"2021-07-15",1,0,123,0,44,0,5067031
2021-05-10,"g20-29","Mujer",12.8,26914,0,1,"2021-07-15",4,0,151,0,77,0,5067031
2021-05-10,"g30-39","Mujer",13.8,29069,0.2,7,"2021-07-15",2,0,162,0,85,0,5067031
2021-05-10,"g40-49","Mujer",17.1,36059,0.7,24,"2021-07-15",5,0,187,0,90,0,5067031
2021-05-10,"g50-59","Mujer",15.1,31793,2.3,73,"2021-07-15",3,0,150,1,58,0,5067031
2021-05-10,"g60-69","Mujer",9.8,20526,5.9,191,"2021-07-15",2,0,76,1,32,1,5067031
2021-05-10,"g70-79","Mujer",6.6,13976,18.6,604,"2021-07-15",0,1,54,9,22,6,5067031
2021-05-10,"g80-89","Mujer",5.3,11175,44.3,1435,"2021-07-15",1,1,20,11,11,7,5067031
2021-05-10,"g90 o mas","Mujer",2.1,4325,27.9,903,"2021-07-15",0,0,5,10,-1,3,5067031
2021-05-11,"g0-9","Hombre",7.8,14960,0,0,"2021-07-15",3,0,100,0,37,0,5067031
2021-05-11,"g10-19","Hombre",11.4,22042,0,1,"2021-07-15",8,0,139,0,65,0,5067031
2021-05-11,"g20-29","Hombre",12.9,24889,0.1,3,"2021-07-15",11,0,159,0,70,0,5067031
2021-05-11,"g30-39","Hombre",13.4,25851,0.2,10,"2021-07-15",8,0,133,0,57,0,5067031
2021-05-11,"g40-49","Hombre",17.1,33076,1.3,53,"2021-07-15",13,0,177,4,85,2,5067031
2021-05-11,"g50-59","Hombre",15.3,29462,4.6,192,"2021-07-15",11,0,159,3,81,2,5067031
2021-05-11,"g60-69","Hombre",10.6,20391,13.8,573,"2021-07-15",6,1,81,11,38,5,5067031
2021-05-11,"g70-79","Hombre",6.7,12985,28.1,1164,"2021-07-15",0,2,41,17,15,5,5067031
2021-05-11,"g80-89","Hombre",3.9,7547,37.9,1568,"2021-07-15",-2,0,9,14,1,4,5067031
2021-05-11,"g90 o mas","Hombre",0.9,1694,13.9,577,"2021-07-15",0,1,0,4,-2,3,5067031
2021-05-11,"g0-9","Mujer",6.9,14604,0,0,"2021-07-15",1,0,86,0,31,0,5067031
2021-05-11,"g10-19","Mujer",10.4,21898,0.1,2,"2021-07-15",9,0,122,0,51,0,5067031
2021-05-11,"g20-29","Mujer",12.8,26920,0,1,"2021-07-15",6,0,147,0,69,0,5067031
2021-05-11,"g30-39","Mujer",13.8,29071,0.2,7,"2021-07-15",2,0,150,0,79,0,5067031
2021-05-11,"g40-49","Mujer",17.1,36068,0.7,24,"2021-07-15",9,0,184,0,87,0,5067031
2021-05-11,"g50-59","Mujer",15.1,31803,2.3,73,"2021-07-15",10,0,150,1,59,0,5067031
2021-05-11,"g60-69","Mujer",9.8,20530,5.9,191,"2021-07-15",4,0,70,1,30,1,5067031
2021-05-11,"g70-79","Mujer",6.6,13978,18.7,605,"2021-07-15",2,1,46,8,18,5,5067031
2021-05-11,"g80-89","Mujer",5.3,11174,44.3,1435,"2021-07-15",-1,0,25,9,7,6,5067031
2021-05-11,"g90 o mas","Mujer",2.1,4324,27.9,904,"2021-07-15",-1,1,7,9,-1,4,5067031
2021-05-12,"g0-9","Hombre",7.8,14964,0,0,"2021-07-15",4,0,100,0,34,0,5067031
2021-05-12,"g10-19","Hombre",11.4,22051,0,1,"2021-07-15",9,0,132,0,65,0,5067031
2021-05-12,"g20-29","Hombre",12.9,24901,0.1,3,"2021-07-15",12,0,150,0,75,0,5067031
2021-05-12,"g30-39","Hombre",13.4,25858,0.2,10,"2021-07-15",7,0,123,0,53,0,5067031
2021-05-12,"g40-49","Hombre",17.1,33088,1.3,53,"2021-07-15",12,0,171,4,79,2,5067031
2021-05-12,"g50-59","Hombre",15.3,29475,4.6,192,"2021-07-15",13,0,158,3,87,2,5067031
2021-05-12,"g60-69","Hombre",10.6,20397,13.8,573,"2021-07-15",6,0,78,11,36,3,5067031
2021-05-12,"g70-79","Hombre",6.7,12986,28.1,1166,"2021-07-15",1,2,40,18,11,7,5067031
2021-05-12,"g80-89","Hombre",3.9,7548,37.9,1569,"2021-07-15",1,1,9,13,0,4,5067031
2021-05-12,"g90 o mas","Hombre",0.9,1695,13.9,577,"2021-07-15",1,0,-1,3,-1,3,5067031
2021-05-12,"g0-9","Mujer",6.9,14610,0,0,"2021-07-15",6,0,77,0,33,0,5067031
2021-05-12,"g10-19","Mujer",10.4,21903,0.1,2,"2021-07-15",5,0,110,0,46,0,5067031
2021-05-12,"g20-29","Mujer",12.8,26938,0,1,"2021-07-15",18,0,152,0,75,0,5067031
2021-05-12,"g30-39","Mujer",13.8,29087,0.2,7,"2021-07-15",16,0,151,0,80,0,5067031
2021-05-12,"g40-49","Mujer",17.1,36078,0.7,24,"2021-07-15",10,0,167,0,83,0,5067031
2021-05-12,"g50-59","Mujer",15.1,31815,2.3,73,"2021-07-15",12,0,139,1,61,0,5067031
2021-05-12,"g60-69","Mujer",9.8,20532,5.9,192,"2021-07-15",2,1,64,2,24,2,5067031
2021-05-12,"g70-79","Mujer",6.6,13978,18.6,605,"2021-07-15",0,0,42,8,15,2,5067031
2021-05-12,"g80-89","Mujer",5.3,11176,44.3,1436,"2021-07-15",2,1,23,10,10,5,5067031
2021-05-12,"g90 o mas","Mujer",2.1,4325,27.9,904,"2021-07-15",1,0,5,8,0,4,5067031
2021-05-13,"g0-9","Hombre",7.8,14970,0,0,"2021-07-15",6,0,83,0,37,0,5067031
2021-05-13,"g10-19","Hombre",11.4,22062,0,1,"2021-07-15",11,0,130,0,65,0,5067031
2021-05-13,"g20-29","Hombre",12.9,24916,0.1,3,"2021-07-15",15,0,153,0,78,0,5067031
2021-05-13,"g30-39","Hombre",13.4,25866,0.2,10,"2021-07-15",8,0,121,0,48,0,5067031
2021-05-13,"g40-49","Hombre",17.1,33100,1.3,54,"2021-07-15",12,1,171,5,74,3,5067031
2021-05-13,"g50-59","Hombre",15.3,29485,4.6,192,"2021-07-15",10,0,153,3,82,2,5067031
2021-05-13,"g60-69","Hombre",10.6,20398,13.8,573,"2021-07-15",1,0,69,11,29,2,5067031
2021-05-13,"g70-79","Hombre",6.7,12987,28.1,1166,"2021-07-15",1,0,32,17,5,7,5067031
2021-05-13,"g80-89","Hombre",3.9,7548,37.8,1570,"2021-07-15",0,1,4,14,0,2,5067031
2021-05-13,"g90 o mas","Hombre",0.9,1695,14,579,"2021-07-15",0,2,-1,5,-1,5,5067031
2021-05-13,"g0-9","Mujer",6.9,14615,0,0,"2021-07-15",5,0,73,0,34,0,5067031
2021-05-13,"g10-19","Mujer",10.4,21912,0.1,2,"2021-07-15",9,0,104,0,43,0,5067031
2021-05-13,"g20-29","Mujer",12.8,26946,0,1,"2021-07-15",8,0,143,0,66,0,5067031
2021-05-13,"g30-39","Mujer",13.8,29095,0.2,7,"2021-07-15",8,0,150,0,70,0,5067031
2021-05-13,"g40-49","Mujer",17.1,36095,0.7,24,"2021-07-15",17,0,174,0,79,0,5067031
2021-05-13,"g50-59","Mujer",15.1,31823,2.2,73,"2021-07-15",8,0,128,0,63,0,5067031
2021-05-13,"g60-69","Mujer",9.8,20536,5.9,192,"2021-07-15",4,0,54,2,24,1,5067031
2021-05-13,"g70-79","Mujer",6.6,13980,18.7,606,"2021-07-15",2,1,39,9,15,3,5067031
2021-05-13,"g80-89","Mujer",5.3,11180,44.3,1437,"2021-07-15",4,1,23,11,13,6,5067031
2021-05-13,"g90 o mas","Mujer",2.1,4325,27.8,904,"2021-07-15",0,0,1,7,0,4,5067031
2021-05-14,"g0-9","Hombre",7.8,14975,0,0,"2021-07-15",5,0,82,0,32,0,5067031
2021-05-14,"g10-19","Hombre",11.4,22074,0,1,"2021-07-15",12,0,128,0,61,0,5067031
2021-05-14,"g20-29","Hombre",12.9,24924,0.1,3,"2021-07-15",8,0,146,0,67,0,5067031
2021-05-14,"g30-39","Hombre",13.4,25882,0.2,10,"2021-07-15",16,0,121,0,58,0,5067031
2021-05-14,"g40-49","Hombre",17.1,33113,1.3,54,"2021-07-15",13,0,169,4,71,2,5067031
2021-05-14,"g50-59","Hombre",15.3,29489,4.6,192,"2021-07-15",4,0,142,3,66,2,5067031
2021-05-14,"g60-69","Hombre",10.6,20405,13.8,573,"2021-07-15",7,0,68,9,33,2,5067031
2021-05-14,"g70-79","Hombre",6.7,12994,28.1,1167,"2021-07-15",7,1,35,16,10,6,5067031
2021-05-14,"g80-89","Hombre",3.9,7548,37.9,1571,"2021-07-15",0,1,4,15,1,3,5067031
2021-05-14,"g90 o mas","Hombre",0.9,1696,14,579,"2021-07-15",1,0,0,5,1,5,5067031
2021-05-14,"g0-9","Mujer",6.9,14617,0,0,"2021-07-15",2,0,62,0,29,0,5067031
2021-05-14,"g10-19","Mujer",10.4,21922,0.1,2,"2021-07-15",10,0,102,0,47,0,5067031
2021-05-14,"g20-29","Mujer",12.8,26962,0,1,"2021-07-15",16,0,149,0,76,0,5067031
2021-05-14,"g30-39","Mujer",13.8,29108,0.2,7,"2021-07-15",13,0,150,0,65,0,5067031
2021-05-14,"g40-49","Mujer",17.2,36116,0.7,24,"2021-07-15",21,0,183,0,87,0,5067031
2021-05-14,"g50-59","Mujer",15.1,31831,2.2,73,"2021-07-15",8,0,120,0,58,0,5067031
2021-05-14,"g60-69","Mujer",9.8,20541,5.9,192,"2021-07-15",5,0,56,2,23,1,5067031
2021-05-14,"g70-79","Mujer",6.6,13985,18.7,606,"2021-07-15",5,0,36,9,12,3,5067031
2021-05-14,"g80-89","Mujer",5.3,11180,44.3,1440,"2021-07-15",0,3,20,14,9,7,5067031
2021-05-14,"g90 o mas","Mujer",2.1,4326,27.8,904,"2021-07-15",1,0,0,7,0,3,5067031
2021-05-15,"g0-9","Hombre",NA,14979,NA,0,NA,4,0,70,0,29,0,5067031
2021-05-15,"g10-19","Hombre",NA,22082,NA,1,NA,8,0,128,0,61,0,5067031
2021-05-15,"g20-29","Hombre",NA,24932,NA,3,NA,8,0,143,0,68,0,5067031
2021-05-15,"g30-39","Hombre",NA,25895,NA,10,NA,13,0,117,0,62,0,5067031
2021-05-15,"g40-49","Hombre",NA,33125,NA,54,NA,12,0,164,4,75,2,5067031
2021-05-15,"g50-59","Hombre",NA,29499,NA,192,NA,10,0,138,3,58,2,5067031
2021-05-15,"g60-69","Hombre",NA,20410,NA,573,NA,5,0,67,7,34,2,5067031
2021-05-15,"g70-79","Hombre",NA,12998,NA,1168,NA,4,1,39,14,13,6,5067031
2021-05-15,"g80-89","Hombre",NA,7549,NA,1571,NA,1,0,6,13,1,3,5067031
2021-05-15,"g90 o mas","Hombre",NA,1696,NA,579,NA,0,0,0,5,2,4,5067031
2021-05-15,"g0-9","Mujer",NA,14620,NA,0,NA,3,0,52,0,26,0,5067031
2021-05-15,"g10-19","Mujer",NA,21931,NA,2,NA,9,0,100,0,48,0,5067031
2021-05-15,"g20-29","Mujer",NA,26973,NA,1,NA,11,0,147,0,74,0,5067031
2021-05-15,"g30-39","Mujer",NA,29117,NA,7,NA,9,0,142,0,64,0,5067031
2021-05-15,"g40-49","Mujer",NA,36126,NA,24,NA,10,0,172,0,82,0,5067031
2021-05-15,"g50-59","Mujer",NA,31839,NA,73,NA,8,0,118,0,55,0,5067031
2021-05-15,"g60-69","Mujer",NA,20546,NA,192,NA,5,0,56,2,26,1,5067031
2021-05-15,"g70-79","Mujer",NA,13987,NA,607,NA,2,1,37,10,14,4,5067031
2021-05-15,"g80-89","Mujer",NA,11183,NA,1441,NA,3,1,19,15,11,7,5067031
2021-05-15,"g90 o mas","Mujer",NA,4327,NA,904,NA,1,0,1,7,2,1,5067031
2021-05-16,"g0-9","Hombre",NA,14984,NA,0,NA,5,0,68,0,30,0,5067031
2021-05-16,"g10-19","Hombre",NA,22091,NA,1,NA,9,0,122,0,60,0,5067031
2021-05-16,"g20-29","Hombre",NA,24941,NA,3,NA,9,0,140,0,67,0,5067031
2021-05-16,"g30-39","Hombre",NA,25908,NA,10,NA,13,0,127,0,70,0,5067031
2021-05-16,"g40-49","Hombre",NA,33137,NA,54,NA,12,0,165,4,77,2,5067031
2021-05-16,"g50-59","Hombre",NA,29508,NA,192,NA,9,0,142,3,57,2,5067031
2021-05-16,"g60-69","Hombre",NA,20415,NA,573,NA,5,0,67,7,34,2,5067031
2021-05-16,"g70-79","Hombre",NA,13001,NA,1169,NA,3,1,38,15,16,7,5067031
2021-05-16,"g80-89","Hombre",NA,7550,NA,1571,NA,1,0,7,13,1,3,5067031
2021-05-16,"g90 o mas","Hombre",NA,1697,NA,579,NA,1,0,1,5,3,4,5067031
2021-05-16,"g0-9","Mujer",NA,14623,NA,0,NA,3,0,52,0,20,0,5067031
2021-05-16,"g10-19","Mujer",NA,21941,NA,2,NA,10,0,100,0,53,0,5067031
2021-05-16,"g20-29","Mujer",NA,26983,NA,1,NA,10,0,148,0,73,0,5067031
2021-05-16,"g30-39","Mujer",NA,29127,NA,7,NA,10,0,146,0,60,0,5067031
2021-05-16,"g40-49","Mujer",NA,36137,NA,24,NA,11,0,171,0,83,0,5067031
2021-05-16,"g50-59","Mujer",NA,31846,NA,73,NA,7,0,118,0,56,0,5067031
2021-05-16,"g60-69","Mujer",NA,20552,NA,192,NA,6,0,59,2,28,1,5067031
2021-05-16,"g70-79","Mujer",NA,13990,NA,607,NA,3,0,38,10,14,4,5067031
2021-05-16,"g80-89","Mujer",NA,11187,NA,1441,NA,4,0,23,15,13,7,5067031
2021-05-16,"g90 o mas","Mujer",NA,4329,NA,905,NA,2,1,3,8,4,2,5067031
2021-05-17,"g0-9","Hombre",7.8,14988,0,0,"2021-07-15",4,0,68,0,31,0,5067031
2021-05-17,"g10-19","Hombre",11.4,22099,0,1,"2021-07-15",8,0,129,0,65,0,5067031
2021-05-17,"g20-29","Hombre",12.9,24949,0.1,3,"2021-07-15",8,0,145,0,71,0,5067031
2021-05-17,"g30-39","Hombre",13.4,25921,0.2,10,"2021-07-15",13,0,134,0,78,0,5067031
2021-05-17,"g40-49","Hombre",17.1,33149,1.3,54,"2021-07-15",12,0,173,4,86,1,5067031
2021-05-17,"g50-59","Hombre",15.3,29518,4.6,192,"2021-07-15",10,0,146,2,67,0,5067031
2021-05-17,"g60-69","Hombre",10.6,20420,13.8,573,"2021-07-15",5,0,70,6,35,1,5067031
2021-05-17,"g70-79","Hombre",6.7,13005,28.2,1170,"2021-07-15",4,1,40,12,20,8,5067031
2021-05-17,"g80-89","Hombre",3.9,7551,37.8,1571,"2021-07-15",1,0,6,10,2,3,5067031
2021-05-17,"g90 o mas","Hombre",0.9,1697,13.9,579,"2021-07-15",0,0,1,5,3,3,5067031
2021-05-17,"g0-9","Mujer",6.9,14626,0,0,"2021-07-15",3,0,54,0,23,0,5067031
2021-05-17,"g10-19","Mujer",10.4,21950,0.1,2,"2021-07-15",9,0,105,0,61,0,5067031
2021-05-17,"g20-29","Mujer",12.8,26994,0,1,"2021-07-15",11,0,157,0,80,0,5067031
2021-05-17,"g30-39","Mujer",13.8,29136,0.2,7,"2021-07-15",9,0,152,0,67,0,5067031
2021-05-17,"g40-49","Mujer",17.1,36147,0.7,24,"2021-07-15",10,0,178,0,88,0,5067031
2021-05-17,"g50-59","Mujer",15.1,31854,2.2,73,"2021-07-15",8,0,119,0,61,0,5067031
2021-05-17,"g60-69","Mujer",9.8,20557,5.9,192,"2021-07-15",5,0,63,2,31,1,5067031
2021-05-17,"g70-79","Mujer",6.6,13992,18.7,608,"2021-07-15",2,1,38,10,16,4,5067031
2021-05-17,"g80-89","Mujer",5.3,11190,44.3,1442,"2021-07-15",3,1,26,14,15,7,5067031
2021-05-17,"g90 o mas","Mujer",2.1,4330,27.8,905,"2021-07-15",1,0,4,5,5,2,5067031
2021-05-18,"g0-9","Hombre",7.8,14990,0,0,"2021-07-15",2,0,67,0,30,0,5067031
2021-05-18,"g10-19","Hombre",11.4,22105,0,1,"2021-07-15",6,0,128,0,63,0,5067031
2021-05-18,"g20-29","Hombre",12.9,24962,0.1,3,"2021-07-15",13,0,143,0,73,0,5067031
2021-05-18,"g30-39","Hombre",13.4,25935,0.2,10,"2021-07-15",14,0,141,0,84,0,5067031
2021-05-18,"g40-49","Hombre",17.2,33163,1.3,54,"2021-07-15",14,0,172,3,87,1,5067031
2021-05-18,"g50-59","Hombre",15.3,29528,4.6,192,"2021-07-15",10,0,147,2,66,0,5067031
2021-05-18,"g60-69","Hombre",10.6,20426,13.8,573,"2021-07-15",6,0,73,5,35,0,5067031
2021-05-18,"g70-79","Hombre",6.7,13008,28.2,1170,"2021-07-15",3,0,38,11,23,6,5067031
2021-05-18,"g80-89","Hombre",3.9,7551,37.8,1572,"2021-07-15",0,1,5,8,4,4,5067031
2021-05-18,"g90 o mas","Hombre",0.9,1697,13.9,579,"2021-07-15",0,0,1,5,3,2,5067031
2021-05-18,"g0-9","Mujer",6.9,14630,0,0,"2021-07-15",4,0,57,0,26,0,5067031
2021-05-18,"g10-19","Mujer",10.4,21959,0.1,2,"2021-07-15",9,0,112,0,61,0,5067031
2021-05-18,"g20-29","Mujer",12.8,27002,0,1,"2021-07-15",8,0,151,0,82,0,5067031
2021-05-18,"g30-39","Mujer",13.8,29149,0.2,7,"2021-07-15",13,0,157,0,78,0,5067031
2021-05-18,"g40-49","Mujer",17.1,36158,0.7,24,"2021-07-15",11,0,177,0,90,0,5067031
2021-05-18,"g50-59","Mujer",15.1,31866,2.2,73,"2021-07-15",12,0,122,0,63,0,5067031
2021-05-18,"g60-69","Mujer",9.8,20569,5.9,193,"2021-07-15",12,1,69,3,39,2,5067031
2021-05-18,"g70-79","Mujer",6.6,13992,18.7,608,"2021-07-15",0,0,32,8,14,3,5067031
2021-05-18,"g80-89","Mujer",5.3,11190,44.3,1442,"2021-07-15",0,0,23,13,16,7,5067031
2021-05-18,"g90 o mas","Mujer",2.1,4329,27.8,907,"2021-07-15",-1,2,4,7,5,3,5067031
2021-05-19,"g0-9","Hombre",7.8,15001,0,0,"2021-07-15",11,0,71,0,37,0,5067031
2021-05-19,"g10-19","Hombre",11.4,22117,0,1,"2021-07-15",12,0,131,0,66,0,5067031
2021-05-19,"g20-29","Hombre",12.9,24970,0.1,3,"2021-07-15",8,0,144,0,69,0,5067031
2021-05-19,"g30-39","Hombre",13.4,25944,0.2,10,"2021-07-15",9,0,139,0,86,0,5067031
2021-05-19,"g40-49","Hombre",17.2,33179,1.3,54,"2021-07-15",16,0,170,3,91,1,5067031
2021-05-19,"g50-59","Hombre",15.3,29535,4.6,193,"2021-07-15",7,1,147,3,60,1,5067031
2021-05-19,"g60-69","Hombre",10.6,20432,13.8,573,"2021-07-15",6,0,71,3,35,0,5067031
2021-05-19,"g70-79","Hombre",6.7,13013,28.2,1170,"2021-07-15",5,0,38,11,27,4,5067031
2021-05-19,"g80-89","Hombre",3.9,7551,37.8,1572,"2021-07-15",0,0,3,7,3,3,5067031
2021-05-19,"g90 o mas","Hombre",0.9,1697,13.9,578,"2021-07-15",0,-1,1,4,2,1,5067031
2021-05-19,"g0-9","Mujer",6.9,14637,0,0,"2021-07-15",7,0,60,0,27,0,5067031
2021-05-19,"g10-19","Mujer",10.4,21969,0.1,2,"2021-07-15",10,0,112,0,66,0,5067031
2021-05-19,"g20-29","Mujer",12.8,27010,0,1,"2021-07-15",8,0,147,0,72,0,5067031
2021-05-19,"g30-39","Mujer",13.8,29159,0.2,7,"2021-07-15",10,0,152,0,72,0,5067031
2021-05-19,"g40-49","Mujer",17.1,36167,0.7,24,"2021-07-15",9,0,172,0,89,0,5067031
2021-05-19,"g50-59","Mujer",15.1,31880,2.2,73,"2021-07-15",14,0,126,0,65,0,5067031
2021-05-19,"g60-69","Mujer",9.8,20574,5.9,193,"2021-07-15",5,0,66,3,42,1,5067031
2021-05-19,"g70-79","Mujer",6.6,13993,18.7,608,"2021-07-15",1,0,30,5,15,3,5067031
2021-05-19,"g80-89","Mujer",5.3,11191,44.3,1442,"2021-07-15",1,0,25,11,15,6,5067031
2021-05-19,"g90 o mas","Mujer",2.1,4328,27.8,907,"2021-07-15",-1,0,3,7,3,3,5067031
2021-05-20,"g0-9","Hombre",7.8,15006,0,0,"2021-07-15",5,0,73,0,36,0,5067031
2021-05-20,"g10-19","Hombre",11.4,22125,0,1,"2021-07-15",8,0,128,0,63,0,5067031
2021-05-20,"g20-29","Hombre",12.9,24980,0.1,3,"2021-07-15",10,0,142,0,64,0,5067031
2021-05-20,"g30-39","Hombre",13.4,25952,0.3,11,"2021-07-15",8,1,134,1,86,1,5067031
2021-05-20,"g40-49","Hombre",17.2,33193,1.3,54,"2021-07-15",14,0,167,3,93,0,5067031
2021-05-20,"g50-59","Hombre",15.3,29550,4.6,193,"2021-07-15",15,0,147,3,65,1,5067031
2021-05-20,"g60-69","Hombre",10.6,20435,13.8,573,"2021-07-15",3,0,66,2,37,0,5067031
2021-05-20,"g70-79","Hombre",6.7,13012,28.2,1172,"2021-07-15",-1,2,30,13,25,6,5067031
2021-05-20,"g80-89","Hombre",3.9,7553,37.8,1572,"2021-07-15",2,0,5,4,5,2,5067031
2021-05-20,"g90 o mas","Hombre",0.9,1697,13.9,578,"2021-07-15",0,0,1,4,2,-1,5067031
2021-05-20,"g0-9","Mujer",6.9,14644,0,0,"2021-07-15",7,0,63,0,29,0,5067031
2021-05-20,"g10-19","Mujer",10.4,21988,0.1,2,"2021-07-15",19,0,119,0,76,0,5067031
2021-05-20,"g20-29","Mujer",12.8,27021,0,1,"2021-07-15",11,0,141,0,75,0,5067031
2021-05-20,"g30-39","Mujer",13.8,29182,0.2,7,"2021-07-15",23,0,157,0,87,0,5067031
2021-05-20,"g40-49","Mujer",17.1,36184,0.7,24,"2021-07-15",17,0,168,0,89,0,5067031
2021-05-20,"g50-59","Mujer",15.1,31896,2.2,73,"2021-07-15",16,0,136,0,73,0,5067031
2021-05-20,"g60-69","Mujer",9.8,20586,5.9,193,"2021-07-15",12,0,74,2,50,1,5067031
2021-05-20,"g70-79","Mujer",6.6,13996,18.7,608,"2021-07-15",3,0,31,5,16,2,5067031
2021-05-20,"g80-89","Mujer",5.3,11191,44.3,1443,"2021-07-15",0,1,24,12,11,6,5067031
2021-05-20,"g90 o mas","Mujer",2.1,4328,27.8,907,"2021-07-15",0,0,3,7,3,3,5067031
2021-05-21,"g0-9","Hombre",7.8,15012,0,0,"2021-07-15",6,0,69,0,37,0,5067031
2021-05-21,"g10-19","Hombre",11.4,22132,0,1,"2021-07-15",7,0,119,0,58,0,5067031
2021-05-21,"g20-29","Hombre",12.9,24996,0.1,3,"2021-07-15",16,0,139,0,72,0,5067031
2021-05-21,"g30-39","Hombre",13.4,25960,0.3,11,"2021-07-15",8,0,136,1,78,1,5067031
2021-05-21,"g40-49","Hombre",17.2,33213,1.3,54,"2021-07-15",20,0,171,2,100,0,5067031
2021-05-21,"g50-59","Hombre",15.3,29560,4.6,193,"2021-07-15",10,0,137,3,71,1,5067031
2021-05-21,"g60-69","Hombre",10.6,20440,13.8,573,"2021-07-15",5,0,68,2,35,0,5067031
2021-05-21,"g70-79","Hombre",6.7,13013,28.2,1172,"2021-07-15",1,0,29,11,19,5,5067031
2021-05-21,"g80-89","Hombre",3.9,7555,37.8,1572,"2021-07-15",2,0,8,4,7,1,5067031
2021-05-21,"g90 o mas","Hombre",0.9,1699,13.9,578,"2021-07-15",2,0,4,4,3,-1,5067031
2021-05-21,"g0-9","Mujer",6.9,14647,0,0,"2021-07-15",3,0,59,0,30,0,5067031
2021-05-21,"g10-19","Mujer",10.4,22008,0.1,2,"2021-07-15",20,0,133,0,86,0,5067031
2021-05-21,"g20-29","Mujer",12.8,27030,0,1,"2021-07-15",9,0,144,0,68,0,5067031
2021-05-21,"g30-39","Mujer",13.8,29198,0.2,7,"2021-07-15",16,0,155,0,90,0,5067031
2021-05-21,"g40-49","Mujer",17.1,36197,0.7,24,"2021-07-15",13,0,168,0,81,0,5067031
2021-05-21,"g50-59","Mujer",15.1,31906,2.2,73,"2021-07-15",10,0,133,0,75,0,5067031
2021-05-21,"g60-69","Mujer",9.8,20597,5.9,193,"2021-07-15",11,0,79,2,56,1,5067031
2021-05-21,"g70-79","Mujer",6.6,13998,18.7,608,"2021-07-15",2,0,25,5,13,2,5067031
2021-05-21,"g80-89","Mujer",5.3,11191,44.3,1443,"2021-07-15",0,0,20,10,11,3,5067031
2021-05-21,"g90 o mas","Mujer",2.1,4328,27.8,907,"2021-07-15",0,0,2,6,2,3,5067031
2021-05-22,"g0-9","Hombre",7.8,15019,0,0,"2021-07-15",7,0,69,0,40,0,5067031
2021-05-22,"g10-19","Hombre",11.4,22145,0,1,"2021-07-15",13,0,124,0,63,0,5067031
2021-05-22,"g20-29","Hombre",12.9,25007,0.1,3,"2021-07-15",11,0,143,0,75,0,5067031
2021-05-22,"g30-39","Hombre",13.4,25968,0.3,11,"2021-07-15",8,0,135,1,73,1,5067031
2021-05-22,"g40-49","Hombre",17.2,33228,1.3,54,"2021-07-15",15,0,178,2,103,0,5067031
2021-05-22,"g50-59","Hombre",15.3,29564,4.6,193,"2021-07-15",4,0,123,3,65,1,5067031
2021-05-22,"g60-69","Hombre",10.6,20446,13.8,573,"2021-07-15",6,0,70,2,36,0,5067031
2021-05-22,"g70-79","Hombre",6.7,13017,28.2,1172,"2021-07-15",4,0,32,10,19,4,5067031
2021-05-22,"g80-89","Hombre",3.9,7554,37.8,1572,"2021-07-15",-1,0,6,4,5,1,5067031
2021-05-22,"g90 o mas","Hombre",0.9,1699,13.9,578,"2021-07-15",0,0,5,3,3,-1,5067031
2021-05-22,"g0-9","Mujer",6.9,14649,0,0,"2021-07-15",2,0,55,0,29,0,5067031
2021-05-22,"g10-19","Mujer",10.4,22013,0.1,2,"2021-07-15",5,0,130,0,82,0,5067031
2021-05-22,"g20-29","Mujer",12.8,27037,0,1,"2021-07-15",7,0,138,0,64,0,5067031
2021-05-22,"g30-39","Mujer",13.8,29205,0.2,7,"2021-07-15",7,0,152,0,88,0,5067031
2021-05-22,"g40-49","Mujer",17.2,36216,0.7,24,"2021-07-15",19,0,172,0,90,0,5067031
2021-05-22,"g50-59","Mujer",15.1,31919,2.2,73,"2021-07-15",13,0,135,0,80,0,5067031
2021-05-22,"g60-69","Mujer",9.8,20601,5.9,193,"2021-07-15",4,0,81,2,55,1,5067031
2021-05-22,"g70-79","Mujer",6.6,13998,18.7,608,"2021-07-15",0,0,25,5,11,1,5067031
2021-05-22,"g80-89","Mujer",5.3,11191,44.3,1443,"2021-07-15",0,0,19,9,8,2,5067031
2021-05-22,"g90 o mas","Mujer",2,4328,27.8,907,"2021-07-15",0,0,3,4,1,3,5067031
2021-05-23,"g0-9","Hombre",NA,15021,NA,0,NA,2,0,67,0,37,0,5067031
2021-05-23,"g10-19","Hombre",NA,22150,NA,1,NA,5,0,119,0,59,0,5067031
2021-05-23,"g20-29","Hombre",NA,25014,NA,3,NA,7,0,140,0,73,0,5067031
2021-05-23,"g30-39","Hombre",NA,25974,NA,11,NA,6,0,136,1,66,1,5067031
2021-05-23,"g40-49","Hombre",NA,33234,NA,54,NA,6,0,174,2,97,0,5067031
2021-05-23,"g50-59","Hombre",NA,29570,NA,193,NA,6,0,119,3,62,1,5067031
2021-05-23,"g60-69","Hombre",NA,20451,NA,574,NA,5,1,70,3,36,1,5067031
2021-05-23,"g70-79","Hombre",NA,13018,NA,1172,NA,1,0,33,10,17,3,5067031
2021-05-23,"g80-89","Hombre",NA,7554,NA,1572,NA,0,0,5,4,4,1,5067031
