"GrupoEdad","Sexo","PorcCasos","CasosAcum","PorcDef","DefAcum","fecha","CasosDia","DefDia","Casos_14d","Def_14d","Casos_7d","Def_7d","PoblacionCV"
"g70-79","Mujer",7.3,1947,19.8,144,"2020-09-30",19,1,334,334,170,170,5003769
"g80-89","Mujer",7.1,1882,44.8,326,"2020-09-30",9,1,252,252,121,121,5003769
"g90 o mas","Mujer",3.2,849,26,189,"2020-09-30",7,1,77,77,37,37,5003769
"g0-9","Hombre",5.2,1300,0,0,"2020-10-06",119,0,624,624,351,351,5003769
"g10-19","Hombre",7.7,1936,0,0,"2020-10-06",202,0,872,872,511,511,5003769
"g20-29","Hombre",14.6,3652,0.1,1,"2020-10-06",243,0,1163,1163,661,661,5003769
"g30-39","Hombre",15.1,3773,0.6,6,"2020-10-06",216,0,1150,1150,643,643,5003769
"g40-49","Hombre",16.3,4080,0.9,8,"2020-10-06",262,0,1265,1265,754,754,5003769
"g50-59","Hombre",14.7,3673,4.6,43,"2020-10-06",206,2,1045,1045,619,619,5003769
"g60-69","Hombre",11.2,2802,13.2,124,"2020-10-06",135,2,634,634,375,375,5003769
"g70-79","Hombre",8.4,2096,31.8,299,"2020-10-06",87,5,385,385,229,229,5003769
"g80-89","Hombre",5.4,1347,36.2,340,"2020-10-06",46,13,230,230,140,140,5003769
"g90 o mas","Hombre",1.3,330,12.6,118,"2020-10-06",10,2,38,38,24,24,5003769
"g0-9","Mujer",4.7,1328,0,0,"2020-10-06",111,0,584,584,334,334,5003769
"g10-19","Mujer",7.4,2081,0.1,1,"2020-10-06",223,0,866,866,551,551,5003769
"g20-29","Mujer",14.5,4071,0.1,1,"2020-10-06",246,1,1226,1226,720,720,5003769
"g30-39","Mujer",14.9,4205,0.1,1,"2020-10-06",197,0,1192,1192,675,675,5003769
"g40-49","Mujer",16.3,4596,0.7,5,"2020-10-06",276,0,1270,1270,761,761,5003769
"g50-59","Mujer",15,4226,2.2,16,"2020-10-06",165,0,1069,1069,581,581,5003769
"g60-69","Mujer",9.9,2794,6.4,47,"2020-10-06",139,1,631,631,378,378,5003769
"g70-79","Mujer",7.2,2036,19.9,146,"2020-10-06",89,2,408,408,254,254,5003769
"g80-89","Mujer",6.9,1933,44.6,328,"2020-10-06",51,2,282,282,160,160,5003769
"g90 o mas","Mujer",3.1,863,25.9,190,"2020-10-06",14,1,82,82,47,47,5003769
"g0-9","Hombre",5.3,1373,0,0,"2020-10-12",73,0,679,679,379,379,5003769
"g10-19","Hombre",8,2094,0,0,"2020-10-12",158,0,986,986,606,606,5003769
"g20-29","Hombre",14.6,3808,0.1,1,"2020-10-12",156,0,1251,1251,763,763,5003769
"g30-39","Hombre",15.1,3954,0.6,6,"2020-10-12",181,0,1278,1278,752,752,5003769
"g40-49","Hombre",16.3,4271,0.8,8,"2020-10-12",191,0,1395,1395,865,865,5003769
"g50-59","Hombre",14.7,3833,4.5,43,"2020-10-12",160,0,1165,1165,717,717,5003769
"g60-69","Hombre",11.2,2916,13.2,125,"2020-10-12",114,1,722,722,444,444,5003769
"g70-79","Hombre",8.3,2160,31.7,300,"2020-10-12",64,1,431,431,262,262,5003769
"g80-89","Hombre",5.3,1389,36.5,345,"2020-10-12",42,5,267,267,163,163,5003769
"g90 o mas","Hombre",1.3,337,12.5,118,"2020-10-12",7,0,45,45,27,27,5003769
"g0-9","Mujer",4.8,1403,0,0,"2020-10-12",75,0,637,637,373,373,5003769
"g10-19","Mujer",7.6,2230,0.1,1,"2020-10-12",149,0,977,977,642,642,5003769
"g20-29","Mujer",14.5,4260,0.1,1,"2020-10-12",189,0,1352,1352,841,841,5003769
"g30-39","Mujer",14.9,4367,0.1,1,"2020-10-12",162,0,1297,1297,766,766,5003769
"g40-49","Mujer",16.3,4796,0.7,5,"2020-10-12",200,0,1414,1414,883,883,5003769
"g50-59","Mujer",14.9,4384,2.2,16,"2020-10-12",158,0,1178,1178,672,672,5003769
"g60-69","Mujer",9.9,2906,6.3,47,"2020-10-12",112,0,718,718,449,449,5003769
"g70-79","Mujer",7.2,2110,20,149,"2020-10-12",74,3,463,463,300,300,5003769
"g80-89","Mujer",6.9,2022,44.5,331,"2020-10-12",89,3,359,359,236,236,5003769
"g90 o mas","Mujer",3.1,900,25.9,193,"2020-10-12",37,3,117,117,79,79,5003769
"g0-9","Hombre",5.3,1432,0,0,"2020-10-15",59,0,640,640,418,418,5003769
"g10-19","Hombre",8,2178,0,0,"2020-10-15",84,0,970,970,654,654,5003769
"g20-29","Hombre",14.6,3941,0.1,1,"2020-10-15",133,0,1244,1244,845,845,5003769
"g30-39","Hombre",15.1,4091,0.6,6,"2020-10-15",137,0,1246,1246,838,838,5003769
"g40-49","Hombre",16.5,4464,0.9,9,"2020-10-15",193,1,1444,1444,1002,1002,5003769
"g50-59","Hombre",14.7,3966,4.5,43,"2020-10-15",133,0,1157,1157,801,801,5003769
"g60-69","Hombre",11.1,3008,13.3,128,"2020-10-15",92,3,744,744,509,509,5003769
"g70-79","Hombre",8.2,2223,31.6,304,"2020-10-15",63,4,445,445,306,306,5003769
"g80-89","Hombre",5.2,1414,36.6,352,"2020-10-15",25,7,268,268,176,176,5003769
"g90 o mas","Hombre",1.3,344,12.4,119,"2020-10-15",7,1,49,49,33,33,5003769
"g0-9","Mujer",4.8,1461,0,0,"2020-10-15",58,0,607,607,399,399,5003769
"g10-19","Mujer",7.7,2323,0.1,1,"2020-10-15",93,0,974,974,695,695,5003769
"g20-29","Mujer",14.5,4395,0.1,1,"2020-10-15",135,0,1334,1334,925,925,5003769
"g30-39","Mujer",14.8,4495,0.1,1,"2020-10-15",128,0,1275,1275,837,837,5003769
"g40-49","Mujer",16.3,4948,0.7,5,"2020-10-15",152,0,1433,1433,976,976,5003769
"g50-59","Mujer",14.9,4522,2.1,16,"2020-10-15",138,0,1172,1172,758,758,5003769
"g60-69","Mujer",9.9,2994,6.2,47,"2020-10-15",88,0,740,740,507,507,5003769
"g70-79","Mujer",7.2,2182,20.2,152,"2020-10-15",72,3,488,488,353,353,5003769
"g80-89","Mujer",6.8,2060,44.4,334,"2020-10-15",38,3,363,363,261,261,5003769
"g90 o mas","Mujer",3,911,26,196,"2020-10-15",11,3,114,114,85,85,5003769
"g0-9","Hombre",5.4,1499,0,0,"2020-10-17",67,0,688,688,397,397,5003769
"g10-19","Hombre",8.1,2266,0,0,"2020-10-17",88,0,991,991,647,647,5003769
"g20-29","Hombre",14.6,4074,0.1,1,"2020-10-17",133,0,1299,1299,820,820,5003769
"g30-39","Hombre",15.1,4205,0.6,6,"2020-10-17",114,0,1289,1289,804,804,5003769
"g40-49","Hombre",16.5,4620,0.9,9,"2020-10-17",156,0,1523,1523,992,992,5003769
"g50-59","Hombre",14.7,4099,4.4,43,"2020-10-17",133,0,1219,1219,778,778,5003769
"g60-69","Hombre",11,3080,13.5,131,"2020-10-17",72,3,791,791,506,506,5003769
"g70-79","Hombre",8.2,2276,31.6,306,"2020-10-17",53,2,479,479,307,307,5003769
"g80-89","Hombre",5.2,1450,36.4,353,"2020-10-17",36,1,287,287,174,174,5003769
"g90 o mas","Hombre",1.2,348,12.4,120,"2020-10-17",4,1,51,51,34,34,5003769
"g0-9","Mujer",4.9,1521,0,0,"2020-10-17",60,0,632,632,387,387,5003769
"g10-19","Mujer",7.8,2424,0.1,1,"2020-10-17",101,0,1031,1031,695,695,5003769
